url
https://ticker.finology.in/investor/abakkus-fund-sunil-singhania
https://ticker.finology.in/investor/ashish-dhawan
https://ticker.finology.in/investor/ashish-kacholia
https://ticker.finology.in/investor/dilipkumar-lakhi
https://ticker.finology.in/investor/dolly-khanna
https://ticker.finology.in/investor/globe-capital-market-ltd
https://ticker.finology.in/investor/mohnish-pabrai
https://ticker.finology.in/investor/mukul-agrawal
https://ticker.finology.in/investor/nemish-s-shah
https://ticker.finology.in/investor/porinju-v-veliyath
https://ticker.finology.in/investor/president-of-india
https://ticker.finology.in/investor/radhakishan-damani
https://ticker.finology.in/investor/rakesh-jhunjhunwala
https://ticker.finology.in/investor/satpal-khattar
https://ticker.finology.in/investor/vallabh-roopchand-bhanshali
https://ticker.finology.in/investor/vijay-kedia
https://ticker.finology.in/investor/aarti-singal
https://ticker.finology.in/investor/ajay-upadhyaya
https://ticker.finology.in/investor/amit-gupta
https://ticker.finology.in/investor/aniket-singal
https://ticker.finology.in/investor/anil-kumar-goel
https://ticker.finology.in/investor/anuj-a-sheth
https://ticker.finology.in/investor/aquamarine-master-and-trading
https://ticker.finology.in/investor/ashok-hiralal-shah
https://ticker.finology.in/investor/ashok-kumar-jain
https://ticker.finology.in/investor/atim-kabra
https://ticker.finology.in/investor/balram-bharwani
https://ticker.finology.in/investor/bharat-jayantilal-patel
https://ticker.finology.in/investor/bhavook-tripathi
https://ticker.finology.in/investor/deepinder-singh-poonian
https://ticker.finology.in/investor/dheeraj-kumar-lohia
https://ticker.finology.in/investor/dipak-kanayalal-shah
https://ticker.finology.in/investor/gagandeep-credit-capital-pvt-ltd
https://ticker.finology.in/investor/harsha-hitesh-javeri
https://ticker.finology.in/investor/hemangini-vinitkumar-parikh
https://ticker.finology.in/investor/hiten-anantrai-sheth
https://ticker.finology.in/investor/hitesh-ramji-javeri
https://ticker.finology.in/investor/hitesh-satishchandra-doshi
https://ticker.finology.in/investor/keswani-haresh
https://ticker.finology.in/investor/kirti-kantilal-mehta
https://ticker.finology.in/investor/lincoln-p-coelho
https://ticker.finology.in/investor/madan-bhagchand-melwani
https://ticker.finology.in/investor/madhukar-sheth
https://ticker.finology.in/investor/mahendra-girdharilal
https://ticker.finology.in/investor/minal-bharat-patel
https://ticker.finology.in/investor/mita-dipak-shah
https://ticker.finology.in/investor/rafiyudeen-narudeen-saeyd
https://ticker.finology.in/investor/raj-kumar-lohia
https://ticker.finology.in/investor/raju-bhandari
https://ticker.finology.in/investor/religare-finvest-limited
https://ticker.finology.in/investor/ricky-ishwardas-kirpalani
https://ticker.finology.in/investor/rupesh-jha
https://ticker.finology.in/investor/sangeetha-s
https://ticker.finology.in/investor/sanjay-gupta
https://ticker.finology.in/investor/sanjay-kumar-agarwal
https://ticker.finology.in/investor/sanjay-singal
https://ticker.finology.in/investor/sanjeev-vinodchandra-parekh
https://ticker.finology.in/investor/sanjiv-dhireshbhai-shah
https://ticker.finology.in/investor/santosh-sitaram-goenka
https://ticker.finology.in/investor/seetha-kumari
https://ticker.finology.in/investor/sharad-kanayalal-shah
https://ticker.finology.in/investor/shaunak-jagdish-shah
https://ticker.finology.in/investor/shivani-tejas-trivedi
https://ticker.finology.in/investor/subramanian-p
https://ticker.finology.in/investor/sumpoorna-portfolio-limited
https://ticker.finology.in/investor/sunil-kumar
https://ticker.finology.in/investor/sunil-talwar
https://ticker.finology.in/investor/suresh-kumar-agarwal
https://ticker.finology.in/investor/vanaja-sundar-iyer
https://ticker.finology.in/investor/vinodchandra-mansukhlal-parekh
